Плафон потолочный;Murano;602073;Murano 602073;;СтильКлассический; Высота, мм180; Диаметр, мм520; Масса, кг6,95; Количество ламп, шт7; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм180; Диаметр, мм520; Масса, кг6,95; Количество ламп, шт7; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/602073
Комплект из светильника и рамки Intero 111;Intero;i937090609;Intero 111 i937090609;;СтильХай-тек; Высота, мм2;None; Масса, кг0,421; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,421; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i937090609
Светодиодные лампы;LED;940264;LED 940264;;None;Высота, мм54; Диаметр, мм51; Масса, кг0,035;None; Цоколь лампGU10; Мощность лампы (Max), Вт6,5; Пылевлагозащита, IPIP20;"Высота, мм54; Диаметр, мм51; Масса, кг0,035; Цоколь лампGU10; Мощность лампы (Max), Вт6,5; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940264
Комплект из светильника и рамки Intero 111;Intero;i939070607;Intero 111 i939070607;;СтильХай-тек; Высота, мм2;None; Масса, кг0,421; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,421; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i939070607
Светодиодные лампы;LED;940262;LED 940262;;None;Высота, мм54; Диаметр, мм51; Масса, кг0,035;None; Цоколь лампGU10; Мощность лампы (Max), Вт6,5; Пылевлагозащита, IPIP20;"Высота, мм54; Диаметр, мм51; Масса, кг0,035; Цоколь лампGU10; Мощность лампы (Max), Вт6,5; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940262
Комплект из светильника и рамки Intero 111;Intero;i939070907;Intero 111 i939070907;;СтильХай-тек; Высота, мм2;None; Масса, кг0,421; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,421; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i939070907
Светодиодные лампы;LED;929122;LED 929122;;None;Высота, мм40; Диаметр, мм75; Масса, кг0,126;None; Цоколь лампGx53; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20;"Высота, мм40; Диаметр, мм75; Масса, кг0,126; Цоколь лампGx53; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/929122
Комплект из светильника и рамки Intero 111;Intero;i81707;Intero 111 i81707;;СтильХай-тек; Высота, мм2;None; Масса, кг0,3; Количество ламп, шт1;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,3; Количество ламп, шт1; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i81707
Светодиодные лампы;LED;940414;LED 940414;;None;Высота, мм45; Диаметр, мм18; Масса, кг0,01;None; Цоколь лампG4; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20;"Высота, мм45; Диаметр, мм18; Масса, кг0,01; Цоколь лампG4; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940414
Комплект из светильника и рамки Intero 111;Intero;i8260909;Intero 111 i8260909;;СтильХай-тек; Высота, мм2;None; Масса, кг0,45; Количество ламп, шт2;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,45; Количество ламп, шт2; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i8260909
Светодиодные лампы;LED;940442;LED 940442;;None;Высота, мм37; Диаметр, мм10; Масса, кг0,002;None; Цоколь лампG4; Мощность лампы (Max), Вт3; Пылевлагозащита, IPIP20;"Высота, мм37; Диаметр, мм10; Масса, кг0,002; Цоколь лампG4; Мощность лампы (Max), Вт3; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940442
Комплект из светильника и рамки Intero 111;Intero;i8270609;Intero 111 i8270609;;СтильХай-тек; Высота, мм2;None; Масса, кг0,45; Количество ламп, шт2;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,45; Количество ламп, шт2; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i8270609
Светодиодные лампы;LED;940452;LED 940452;;None;Высота, мм50; Диаметр, мм18; Масса, кг0,012;None; Цоколь лампG9; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20;"Высота, мм50; Диаметр, мм18; Масса, кг0,012; Цоколь лампG9; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940452
Комплект из светильника и рамки Intero 111;Intero;i836070707;Intero 111 i836070707;;СтильХай-тек; Высота, мм2;None; Масса, кг0,55; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,55; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i836070707
Светодиодные лампы;LED;940234;LED 940234;;None;Высота, мм60; Диаметр, мм50; Масса, кг0,045;None; Цоколь лампGU10; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20;"Высота, мм60; Диаметр, мм50; Масса, кг0,045; Цоколь лампGU10; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940234
Комплект из светильника и рамки Intero 111;Intero;i837070707;Intero 111 i837070707;;СтильХай-тек; Высота, мм2;None; Масса, кг0,55; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,55; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i837070707
Светодиодные лампы;LED;940252;LED 940252;;None;Высота, мм54; Диаметр, мм51; Масса, кг0,031;None; Цоколь лампGU10; Мощность лампы (Max), Вт4,5; Пылевлагозащита, IPIP20;"Высота, мм54; Диаметр, мм51; Масса, кг0,031; Цоколь лампGU10; Мощность лампы (Max), Вт4,5; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940252
Комплект из светильника и рамки Intero 111;Intero;i839070907;Intero 111 i839070907;;СтильХай-тек; Высота, мм2;None; Масса, кг0,55; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,55; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i839070907
Светодиодные лампы;LED;932132;LED 932132;;None;Высота, мм45; Диаметр, мм110; Масса, кг0,102;None;None; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20;"Высота, мм45; Диаметр, мм110; Масса, кг0,102; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/932132
Комплект из светильника и рамки Intero 111;Intero;i836090709;Intero 111 i836090709;;СтильХай-тек; Высота, мм2;None; Масса, кг0,55; Количество ламп, шт3;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм2; Масса, кг0,55; Количество ламп, шт3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/i836090709
Светодиодные лампы;LED;940642;LED 940642;;None;Высота, мм135; Диаметр, мм35; Масса, кг0,057;None; Цоколь лампE14; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20;"Высота, мм135; Диаметр, мм35; Масса, кг0,057; Цоколь лампE14; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940642
Светильник точечный накладной декоративный под заменяемые галогенные или LED лампы;Monocco;212526;Monocco 212526;;СтильХай-тек; Высота, мм90;None; Масса, кг0,75; Количество ламп, шт2; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм90; Масса, кг0,75; Количество ламп, шт2; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/212526
Светильник точечный накладной декоративный под заменяемые галогенные или LED лампы;Monocco;212539;Monocco 212539;;СтильХай-тек; Высота, мм170;None; Масса, кг0,6; Количество ламп, шт1; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм170; Масса, кг0,6; Количество ламп, шт1; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/212539
Светильник точечный накладной декоративный под заменяемые галогенные или LED лампы;Monocco;212527;Monocco 212527;;СтильХай-тек; Высота, мм90;None; Масса, кг0,75; Количество ламп, шт2; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм90; Масса, кг0,75; Количество ламп, шт2; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/212527
Светильник точечный накладной декоративный под заменяемые галогенные или LED лампы;Monocco;212529;Monocco 212529;;СтильХай-тек; Высота, мм90;None; Масса, кг0,75; Количество ламп, шт2; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм90; Масса, кг0,75; Количество ламп, шт2; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/212529
Светильник точечный накладной декоративный под заменяемые галогенные или LED лампы;Monocco;212516;Monocco 212516;;СтильХай-тек; Высота, мм90;None; Масса, кг0,4; Количество ламп, шт1; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм90; Масса, кг0,4; Количество ламп, шт1; Цоколь лампGU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/212516
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052116;Monocco 052116;;СтильХай-тек; Высота, мм90;None; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг0,595; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052116
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052117;Monocco 052117;;СтильХай-тек; Высота, мм90;None; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг0,595; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052117
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052119;Monocco 052119;;СтильХай-тек; Высота, мм90;None; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг0,595; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052119
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052126;Monocco 052126;;СтильХай-тек; Высота, мм90;None; Масса, кг1,1;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг1,1; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052126
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052319;Monocco 052319;;СтильХай-тек; Высота, мм90;None; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг0,595; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052319
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052329;Monocco 052329;;СтильХай-тек; Высота, мм90;None; Масса, кг1,1;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг1,1; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052329
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052137;Monocco 052137;;СтильХай-тек; Высота, мм170;None; Масса, кг0,809;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм170; Масса, кг0,809; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052137
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052127;Monocco 052127;;СтильХай-тек; Высота, мм90;None; Масса, кг1,1;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг1,1; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052127
Светильник точечный накладной декоративный под заменяемые галогенные или LED лампы;Monocco;212616;Monocco 212616;;СтильХай-тек; Высота, мм90;None; Масса, кг0,9; Количество ламп, шт1;None; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм90; Масса, кг0,9; Количество ламп, шт1; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/212616
Светильник точечный накладной декоративный со встроенными светодиодами;Monocco;052317;Monocco 052317;;СтильХай-тек; Высота, мм90;None; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP65;"СтильХай-тек; Высота, мм90; Масса, кг0,595; Пылевлагозащита, IPIP65";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/052317
Светодиодные лампы;LED;940412;LED 940412;;None;Высота, мм45; Диаметр, мм18; Масса, кг0,01;None; Цоколь лампG4; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20;"Высота, мм45; Диаметр, мм18; Масса, кг0,01; Цоколь лампG4; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940412
Светодиодные лампы;LED;932102;LED 932102;;None;Высота, мм45; Диаметр, мм110; Масса, кг0,094;None;None; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20;"Высота, мм45; Диаметр, мм110; Масса, кг0,094; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/932102
Светодиодные лампы;LED;932142;LED 932142;;None;Высота, мм50; Диаметр, мм110; Масса, кг0,134;None;None; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20;"Высота, мм50; Диаметр, мм110; Масса, кг0,134; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/932142
Светодиодные лампы;LED;930122;LED 930122;;None;Высота, мм125; Диаметр, мм65; Масса, кг0,063;None; Цоколь лампE27; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20;"Высота, мм125; Диаметр, мм65; Масса, кг0,063; Цоколь лампE27; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/930122
Светодиодные лампы;LED;940212;LED 940212;;None;Высота, мм48; Диаметр, мм51; Масса, кг0,03;None; Цоколь лампG5.3; Мощность лампы (Max), Вт6,5; Пылевлагозащита, IPIP20;"Высота, мм48; Диаметр, мм51; Масса, кг0,03; Цоколь лампG5.3; Мощность лампы (Max), Вт6,5; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940212
Светодиодные лампы;LED;940204;LED 940204;;None;Высота, мм48; Диаметр, мм51; Масса, кг0,026;None; Цоколь лампG5.3; Мощность лампы (Max), Вт4,5; Пылевлагозащита, IPIP20;"Высота, мм48; Диаметр, мм51; Масса, кг0,026; Цоколь лампG5.3; Мощность лампы (Max), Вт4,5; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940204
Светодиодные лампы;LED;940284;LED 940284;;None;Высота, мм58; Диаметр, мм51; Масса, кг0,052;None; Цоколь лампGU10; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20;"Высота, мм58; Диаметр, мм51; Масса, кг0,052; Цоколь лампGU10; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940284
Светодиодные лампы;LED;940464;LED 940464;;None;Высота, мм50; Диаметр, мм18; Масса, кг0,008;None; Цоколь лампG9; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20;"Высота, мм50; Диаметр, мм18; Масса, кг0,008; Цоколь лампG9; Мощность лампы (Max), Вт6; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940464
Светодиодные лампы;LED;940282;LED 940282;;None;Высота, мм58; Диаметр, мм51; Масса, кг0,052;None; Цоколь лампGU10; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20;"Высота, мм58; Диаметр, мм51; Масса, кг0,052; Цоколь лампGU10; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940282
Светодиодные лампы;LED;940484;LED 940484;;None;Высота, мм50;None; Масса, кг0,004;None; Цоколь лампG9; Мощность лампы (Max), Вт4; Пылевлагозащита, IPIP20;"Высота, мм50; Масса, кг0,004; Цоколь лампG9; Мощность лампы (Max), Вт4; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940484
Светодиодные лампы;LED;940664;LED 940664;;None;Высота, мм115; Диаметр, мм35; Масса, кг0,014;None; Цоколь лампE14; Мощность лампы (Max), Вт4; Пылевлагозащита, IPIP20;"Высота, мм115; Диаметр, мм35; Масса, кг0,014; Цоколь лампE14; Мощность лампы (Max), Вт4; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940664
Светодиодные лампы;LED;940804;LED 940804;;None;Высота, мм87; Диаметр, мм46; Масса, кг0,035;None; Цоколь лампE14; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20;"Высота, мм87; Диаметр, мм46; Масса, кг0,035; Цоколь лампE14; Мощность лампы (Max), Вт7; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940804
Светодиодные лампы;LED;940662;LED 940662;;None;Высота, мм115; Диаметр, мм35; Масса, кг0,014;None; Цоколь лампE14; Мощность лампы (Max), Вт4; Пылевлагозащита, IPIP20;"Высота, мм115; Диаметр, мм35; Масса, кг0,014; Цоколь лампE14; Мощность лампы (Max), Вт4; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/940662
Светодиодные лампы;LED;930902;LED 930902;;None;Высота, мм82; Диаметр, мм35; Масса, кг0,043;None; Цоколь лампE27; Мощность лампы (Max), Вт9; Пылевлагозащита, IPIP20;"Высота, мм82; Диаметр, мм35; Масса, кг0,043; Цоколь лампE27; Мощность лампы (Max), Вт9; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/930902
Светодиодные лампы;LED;932104;LED 932104;;None;Высота, мм45; Диаметр, мм110; Масса, кг0,094;None;None; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20;"Высота, мм45; Диаметр, мм110; Масса, кг0,094; Мощность лампы (Max), Вт12; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/lampy-svetodiodnye/932104
Подвес;Meta;807117;Meta d`ouvo 807117;;СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/807117
Подвес;Meta;807110;Meta d`ouvo 807110;;СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/807110
Подвес;Meta;807113;Meta d`ouvo 807113;;СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/807113
Люстра подвесная;Melagro;695082;Melagro 695082;;СтильАрт-деко; Высота, мм620; Диаметр, мм810; Масса, кг14,75; Количество ламп, шт8; Цоколь лампE14; Мощность лампы (Max), Вт60; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм620; Диаметр, мм810; Масса, кг14,75; Количество ламп, шт8; Цоколь лампE14; Мощность лампы (Max), Вт60; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/695082
Люстра подвесная;Meringe;801040;Meringe 801040;;СтильКлассический; Высота, мм250; Диаметр, мм500; Масса, кг3,45; Количество ламп, шт3; Цоколь лампE27; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм250; Диаметр, мм500; Масса, кг3,45; Количество ламп, шт3; Цоколь лампE27; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/801040
Подвес;Meta;807111;Meta d`ouvo 807111;;СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм620; Диаметр, мм120; Масса, кг1,15; Количество ламп, шт1; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/807111
Люстра подвесная;Melagro;695062;Melagro 695062;;СтильАрт-деко; Высота, мм570; Диаметр, мм690; Масса, кг11,5; Количество ламп, шт6; Цоколь лампE14; Мощность лампы (Max), Вт60; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм570; Диаметр, мм690; Масса, кг11,5; Количество ламп, шт6; Цоколь лампE14; Мощность лампы (Max), Вт60; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/695062
Люстра потолочная;Mocco;792124;Mocco 792124;;СтильХай-тек; Высота, мм700; Диаметр, мм750; Масса, кг3,45; Количество ламп, шт12; Цоколь лампG9; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм700; Диаметр, мм750; Масса, кг3,45; Количество ламп, шт12; Цоколь лампG9; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/792124
Люстра подвесная;Mocco;792154;Mocco 792154;;СтильХай-тек; Высота, мм800; Диаметр, мм60; Масса, кг3,7; Количество ламп, шт15; Цоколь лампG9; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм800; Диаметр, мм60; Масса, кг3,7; Количество ламп, шт15; Цоколь лампG9; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/792154
Люстра потолочная;Meccano;766029;Meccano 766029;;СтильЛофт; Высота, мм400;None; Масса, кг5,6; Количество ламп, шт2; Цоколь лампE27; Мощность лампы (Max), Вт60; Пылевлагозащита, IPIP20;"СтильЛофт; Высота, мм400; Масса, кг5,6; Количество ламп, шт2; Цоколь лампE27; Мощность лампы (Max), Вт60; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/766029
Люстра потолочная;Modena;816037;Modena 816037;;СтильАрт-деко; Высота, мм650; Диаметр, мм300; Масса, кг3,35; Количество ламп, шт3; Цоколь лампE27; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильАрт-деко; Высота, мм650; Диаметр, мм300; Масса, кг3,35; Количество ламп, шт3; Цоколь лампE27; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/816037
