['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Трансформатор для светодиодной ленты  410060'];['Высота, мм35', 'Масса, кг0,183', 'Мощность лампы (Max), Вт60 / 40', 'Количество в упаковке96', 'Артикул410060', 'Зона размещенияЖилая / Общественная', 'Max длина низковольтной линии (светодиодной ленты), м5', 'Выходное напряжение, В12', 'Масса, кг0,183', 'Длина (Глубина), мм110', 'Высота, мм35', 'Ширина, мм80', 'Мощность лампы (Max), Вт60 / 40'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410060;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410060_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Контроллер RC LED RGB  410806'];['Высота, мм30', 'Масса, кг0,201', 'Количество в упаковке150', 'Артикул410806', 'Зона размещенияЖилая / Общественная', 'Выходная сила тока на канал, мА6000', 'Выходное напряжение, В12 / 24', 'Количество каналов, шт3', 'Тип ДУРадио', 'Масса, кг0,201', 'Длина (Глубина), мм127', 'Высота, мм30', 'Ширина, мм40'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410806;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410806_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Контроллер WiFi  410984'];['Высота, мм87', 'Диаметр, мм127', 'Артикул410984', 'Зона размещенияЖилая / Общественная', 'Выходная сила тока на канал, мА4000', 'Выходное напряжение, В12 / 24', 'Количество каналов, шт3', 'Тип ДУWi-Fi', 'Диаметр, мм127', 'Высота, мм87', 'Ширина, мм66'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410984;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410984_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Контроллер Mini WiFi LED RGB  410954'];['Высота, мм23', 'Масса, кг0,06', 'Артикул410954', 'Зона размещенияЖилая / Общественная', 'Выходная сила тока на канал, мА4000', 'Выходное напряжение, В12 / 24', 'Количество каналов, шт3', 'Тип ДУWi-Fi', 'Масса, кг0,06', 'Длина (Глубина), мм85', 'Высота, мм23', 'Ширина, мм45'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410954;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410954_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Трансформатор для светодиодной ленты  410100'];['Высота, мм40', 'Масса, кг0,345', 'Мощность лампы (Max), Вт100', 'Количество в упаковке50', 'Артикул410100', 'Зона размещенияЖилая / Общественная', 'Max длина низковольтной линии (светодиодной ленты), м5', 'Выходная сила тока на канал, мА8300', 'Выходное напряжение, В12', 'Масса, кг0,345', 'Длина (Глубина), мм130', 'Высота, мм40', 'Ширина, мм98', 'Мощность лампы (Max), Вт100'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410100;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410100_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Профиль с полукруглым рассеивателем  409629'];['Высота, мм18', 'Масса, кг0,317', 'Количество в упаковке50', 'Артикул409629', 'Зона размещенияЖилая / Общественная', 'Масса, кг0,317', 'Длина (Глубина), мм2000', 'Высота, мм18', 'Ширина, мм25', 'Материал арматурыАлюминий'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/409629;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/409629.png
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Трансформатор для светодиодной ленты  410025'];['Высота, мм33', 'Масса, кг0,109', 'Мощность лампы (Max), Вт25', 'Количество в упаковке145', 'Артикул410025', 'Зона размещенияЖилая / Общественная', 'Max длина низковольтной линии (светодиодной ленты), м5', 'Выходная сила тока на канал, мА2000', 'Выходное напряжение, В12', 'Масса, кг0,109', 'Длина (Глубина), мм85', 'Высота, мм33', 'Ширина, мм57', 'Мощность лампы (Max), Вт25'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410025;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410025_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Трансформатор для светодиодной ленты  410400'];['Высота, мм51', 'Масса, кг0,661', 'Мощность лампы (Max), Вт400', 'Количество в упаковке28', 'Артикул410400', 'Зона размещенияЖилая / Общественная', 'Max длина низковольтной линии (светодиодной ленты), м5', 'Выходная сила тока на канал, мА33300', 'Выходное напряжение, В12', 'Масса, кг0,661', 'Длина (Глубина), мм200', 'Высота, мм51', 'Ширина, мм100', 'Мощность лампы (Max), Вт400'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410400;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410400_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Трансформатор для светодиодной ленты  410200'];['Высота, мм51', 'Масса, кг0,524', 'Мощность лампы (Max), Вт200', 'Количество в упаковке28', 'Артикул410200', 'Зона размещенияЖилая / Общественная', 'Max длина низковольтной линии (светодиодной ленты), м5', 'Выходное напряжение, В12', 'Масса, кг0,524', 'Длина (Глубина), мм210', 'Высота, мм51', 'Ширина, мм110', 'Мощность лампы (Max), Вт200'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/410200;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/410200_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Профиль с прямоугольным рассеивателем  409529'];['Высота, мм7', 'Масса, кг0,284', 'Количество в упаковке50', 'Артикул409529', 'Зона размещенияЖилая / Общественная', 'Масса, кг0,284', 'Длина (Глубина), мм2000', 'Высота, мм7', 'Ширина, мм25', 'Материал арматурыАлюминий'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/409529;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/409529.png
