Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. Со встроенным источником питания и модулем DMX.Размеры: 407 x 295 x 95 mmНоминальная мощность: 842 WМасса: 755 kg;СИД Contrast 2 большого размера RGB DMX;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 2950 lm КПД светильника: 35 lm/W Эффективность ламп: 35 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263212
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. Со встроенным источником питания и модулем DMX.Размеры: 407 x 295 x 95 mmНоминальная мощность: 842 WМасса: 755 kg;СИД Contrast 2 большого размера RGB DMX;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 2662 lm КПД светильника: 32 lm/W Эффективность ламп: 31 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263213
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. Со встроенным источником питания и модулем DMX.Размеры: 407 x 295 x 95 mmНоминальная мощность: 842 WМасса: 755 kg;СИД Contrast 2 большого размера RGB DMX;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 3286 lm КПД светильника: 39 lm/W Эффективность ламп: 39 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96261338
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. Со встроенным источником питания и модулем DMX.Размеры: 407 x 295 x 95 mmНоминальная мощность: 842 WМасса: 755 kg;СИД Contrast 2 большого размера RGB DMX;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 2574 lm КПД светильника: 31 lm/W Эффективность ламп: 30 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263215
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. С удаленным соединительным блоком блоком питания и модулем DMX.Размеры: 407 x 295 x 71 mmНоминальная мощность: 842 WМасса: 61 kg;СИД Contrast 2 большого размера RGB DMX удаленный блок ПРА;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 2574 lm КПД светильника: 31 lm/W Эффективность ламп: 30 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263202
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. С удаленным соединительным блоком блоком питания и модулем DMX.Размеры: 407 x 295 x 71 mmНоминальная мощность: 842 WМасса: 61 kg;СИД Contrast 2 большого размера RGB DMX удаленный блок ПРА;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 2950 lm КПД светильника: 35 lm/W Эффективность ламп: 35 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263199
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. С удаленным соединительным блоком блоком питания и модулем DMX.Размеры: 407 x 295 x 71 mmНоминальная мощность: 842 WМасса: 61 kg;СИД Contrast 2 большого размера RGB DMX удаленный блок ПРА;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 2662 lm КПД светильника: 32 lm/W Эффективность ламп: 31 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263200
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. С удаленным соединительным блоком блоком питания и модулем DMX.Размеры: 407 x 295 x 71 mmНоминальная мощность: 842 WМасса: 61 kg;СИД Contrast 2 большого размера RGB DMX удаленный блок ПРА;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 3286 lm КПД светильника: 39 lm/W Эффективность ламп: 39 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96261846
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8 x 16 горизонтальный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. С удаленным соединительным блоком блоком питания и модулем DMX.Размеры: 407 x 295 x 71 mmНоминальная мощность: 842 WМасса: 61 kg;СИД Contrast 2 большого размера RGB DMX удаленный блок ПРА;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 3093 lm КПД светильника: 37 lm/W Эффективность ламп: 36 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263201
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8 x 16 горизонтальный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с СИД RGB. Со встроенным источником питания и модулем DMX.Размеры: 407 x 295 x 95 mmНоминальная мощность: 842 WМасса: 755 kg;СИД Contrast 2 большого размера RGB DMX;Положение лампы: WH - белый цвет Источник света: LED Световой поток светильника: 3093 lm КПД светильника: 37 lm/W Эффективность ламп: 36 lm/W ПРА: 1 x 96374265 DRV MW EPP 120W 48V 2.5A F EPP-120S-48 Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 842 W Коэффициент мощности  095;96263214
